Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 -0.1251
0.0200 0.0000 -0.1203
0.0400 0.0008 -0.0748
0.0600 0.0039 -0.0081
0.0800 0.0094 -0.0094
0.1000 0.0151 -0.0120
0.1200 0.0210 0.0180
0.1400 0.0276 -0.0027
0.1600 0.0350 -0.0091
0.1800 0.0425 0.0091
0.2000 0.0496 0.0101
0.2200 0.0565 0.0253
0.2400 0.0632 0.0497
0.2600 0.0698 0.0652
0.2800 0.0765 0.0964
0.3000 0.0832 0.1222
0.3200 0.0899 0.1399
0.3400 0.0967 0.1753
0.3600 0.1034 0.1895
0.3800 0.1100 0.2034
0.4000 0.1167 0.2203
0.4200 0.1234 0.2117
0.4400 0.1300 0.2092
0.4600 0.1367 0.2141
0.4800 0.1434 0.2063
0.5000 0.1501 0.2125
0.5200 0.1567 0.2250
0.5400 0.1634 0.2319
0.5600 0.1700 0.2584
0.5800 0.1766 0.2951
0.6000 0.1833 0.3134
0.6200 0.1900 0.3452
0.6400 0.1967 0.3693
0.6600 0.2034 0.3787
0.6800 0.2100 0.3928
0.7000 0.2167 0.3863
0.7200 0.2234 0.3830
0.7400 0.2300 0.3972
0.7600 0.2366 0.3949
0.7800 0.2433 0.3885
0.8000 0.2500 0.3961
0.8200 0.2566 0.3978
0.8400 0.2633 0.3938
0.8600 0.2700 0.3962
0.8800 0.2767 0.3995
0.9000 0.2833 0.3981
0.9200 0.2899 0.3948
0.9400 0.2966 0.4005
0.9600 0.3032 0.4012
0.9800 0.3100 0.3990
1.0000 0.3166 0.4023
1.0200 0.3233 0.4008
1.0400 0.3300 0.3957
1.0600 0.3367 0.4007
1.0800 0.3433 0.4064
1.1000 0.3499 0.3992
1.1200 0.3566 0.4064
1.1400 0.3633 0.4023
1.1600 0.3700 0.3981
1.1800 0.3767 0.4090
1.2000 0.3834 0.4050
1.2200 0.3901 0.4017
1.2400 0.3967 0.4101
1.2600 0.4034 0.4040
1.2800 0.4100 0.3999
1.3000 0.4167 0.4171
1.3200 0.4233 0.4050
1.3400 0.4300 0.3903
1.3600 0.4367 0.4181
1.3800 0.4434 0.4070
1.4000 0.4501 0.3916
1.4200 0.4567 0.4145
1.4400 0.4634 0.4042
1.4600 0.4700 0.3969
1.4800 0.4766 0.4213
1.5000 0.4833 0.4022
1.5200 0.4900 0.3967
1.5400 0.4967 0.4209
1.5600 0.5033 0.3999
1.5800 0.5100 0.3959
1.6000 0.5167 0.4171
1.6200 0.5233 0.4038
1.6400 0.5299 0.3995
1.6600 0.5366 0.4190
1.6800 0.5433 0.4024
1.7000 0.5500 0.4061
1.7200 0.5567 0.4174
1.7400 0.5633 0.4000
1.7600 0.5700 0.4080
1.7800 0.5767 0.4211
1.8000 0.5833 0.4007
1.8200 0.5900 0.4066
1.8400 0.5966 0.4194
1.8600 0.6033 0.4123
1.8800 0.6100 0.4089
1.9000 0.6167 0.4206
1.9200 0.6234 0.4110
1.9400 0.6300 0.4152
1.9600 0.6367 0.4151
1.9800 0.6434 0.4108
2.0000 0.6500 0.4148
2.0200 0.6566 0.4177
2.0400 0.6633 0.4182
2.0600 0.6700 0.4094
2.0800 0.6767 0.4176
2.1000 0.6834 0.4188
2.1200 0.6900 0.4095
2.1400 0.6967 0.4221
2.1600 0.7034 0.4218
2.1800 0.7100 0.4105
2.2000 0.7166 0.4231
2.2200 0.7233 0.4201
2.2400 0.7300 0.4116
2.2600 0.7367 0.4240
2.2800 0.7433 0.4189
2.3000 0.7500 0.4114
2.3200 0.7567 0.4245
2.3400 0.7634 0.4146
2.3600 0.7700 0.4070
2.3800 0.7766 0.4272
2.4000 0.7833 0.4141
2.4200 0.7899 0.4091
2.4400 0.7966 0.4264
2.4600 0.8033 0.4118
2.4800 0.8100 0.4119
2.5000 0.8167 0.4286
2.5200 0.8234 0.4077
2.5400 0.8300 0.4115
2.5600 0.8366 0.4290
2.5800 0.8433 0.4129
2.6000 0.8500 0.4160
2.6200 0.8567 0.4245
2.6400 0.8634 0.4097
2.6600 0.8701 0.4168
2.6800 0.8767 0.4191
2.7000 0.8834 0.4094
2.7200 0.8900 0.4160
2.7400 0.8966 0.4213
2.7600 0.9033 0.4131
2.7800 0.9100 0.4155
2.8000 0.9167 0.4211
2.8200 0.9234 0.4120
2.8400 0.9301 0.4179
2.8600 0.9367 0.4172
2.8800 0.9434 0.4121
2.9000 0.9500 0.4170
2.9200 0.9566 0.4151
2.9400 0.9632 0.4154
2.9600 0.9699 0.4191
2.9800 0.9767 0.4136
3.0000 0.9834 0.4188
3.0200 0.9900 0.4114
3.0400 0.9967 0.4166
3.0600 1.0034 0.4205
3.0800 1.0100 0.4131
3.1000 1.0166 0.4179
3.1200 1.0232 0.4173
3.1400 1.0299 0.4118
3.1600 1.0366 0.4164
3.1800 1.0433 0.4210
3.2000 1.0500 0.4123
3.2200 1.0567 0.4170
3.2400 1.0634 0.4159
3.2600 1.0700 0.4118
3.2800 1.0766 0.4201
3.3000 1.0833 0.4176
3.3200 1.0900 0.4100
3.3400 1.0967 0.4193
3.3600 1.1034 0.4145
3.3800 1.1101 0.4160
3.4000 1.1168 0.4165
3.4200 1.1235 0.4121
3.4400 1.1301 0.4165
3.4600 1.1367 0.4188
3.4800 1.1433 0.4108
3.5000 1.1500 0.4120
3.5200 1.1567 0.4197
3.5400 1.1634 0.4109
3.5600 1.1701 0.4134
3.5800 1.1767 0.4160
3.6000 1.1834 0.4173
3.6200 1.1900 0.4107
3.6400 1.1966 0.4134
3.6600 1.2033 0.4175
3.6800 1.2100 0.4124
3.7000 1.2167 0.4127
3.7200 1.2234 0.4106
3.7400 1.2300 0.4167
3.7600 1.2367 0.4205
3.7800 1.2434 0.4133
3.8000 1.2500 0.4146
3.8200 1.2566 0.4180
3.8400 1.2633 0.4130
3.8600 1.2700 0.4180
3.8800 1.2767 0.4158
3.9000 1.2833 0.4159
3.9200 1.2900 0.4187
3.9400 1.2967 0.4119
3.9600 1.3034 0.4137
3.9800 1.3100 0.4190
4.0000 1.3166 0.4109
4.0200 1.3233 0.4158
4.0400 1.3300 0.4195
4.0600 1.3367 0.4070
4.0800 1.3434 0.4163
4.1000 1.3500 0.4205
4.1200 1.3567 0.4110
4.1400 1.3634 0.4145
4.1600 1.3700 0.4198
4.1800 1.3766 0.4113
4.2000 1.3833 0.4137
4.2200 1.3900 0.4166
4.2400 1.3967 0.4119
4.2600 1.4034 0.4135
4.2800 1.4101 0.4140
4.3000 1.4167 0.4120
4.3200 1.4234 0.4172
4.3400 1.4300 0.4136
4.3600 1.4366 0.4136
4.3800 1.4433 0.4231
4.4000 1.4500 0.4113
4.4200 1.4567 0.4092
4.4400 1.4633 0.4193
4.4600 1.4700 0.4174
4.4800 1.4767 0.4087
4.5000 1.4834 0.4189
4.5200 1.4900 0.4116
4.5400 1.4966 0.4128
4.5600 1.5033 0.4185
4.5800 1.5099 0.4131
4.6000 1.5167 0.4161
4.6200 1.5233 0.4195
4.6400 1.5300 0.4120
4.6600 1.5367 0.4104
4.6800 1.5434 0.4185
4.7000 1.5500 0.4099
4.7200 1.5566 0.4083
4.7400 1.5633 0.4209
4.7600 1.5700 0.4135
4.7800 1.5767 0.4090
4.8000 1.5834 0.4164
4.8200 1.5901 0.4167
4.8400 1.5968 0.4110
4.8600 1.6034 0.4153
4.8800 1.6100 0.4186
4.9000 1.6166 0.4132
4.9200 1.6232 0.4168
4.9400 1.6299 0.4150
4.9600 1.6366 0.4133
4.9800 1.6433 0.4148
5.0000 1.6500 0.4162
5.0200 1.6567 0.4107
5.0400 1.6634 0.4118
5.0600 1.6700 0.4100
5.0800 1.6766 0.4120
5.1000 1.6832 0.4143
5.1200 1.6899 0.4112
5.1400 1.6966 0.4112
5.1600 1.7033 0.4139
5.1800 1.7100 0.4086
5.2000 1.7167 0.4098
5.2200 1.7234 0.4137
5.2400 1.7300 0.4129
5.2600 1.7366 0.4142
5.2800 1.7432 0.4112
5.3000 1.7499 0.4163
5.3200 1.7566 0.4067
5.3400 1.7633 0.4122
5.3600 1.7700 0.4175
5.3800 1.7767 0.4058
5.4000 1.7833 0.4127
5.4200 1.7900 0.4151
5.4400 1.7966 0.4059
5.4600 1.8032 0.4152
5.4800 1.8099 0.4212
5.5000 1.8167 0.4040
5.5200 1.8234 0.4136
5.5400 1.8301 0.4186
5.5600 1.8368 0.4014
5.5800 1.8435 0.4146
5.6000 1.8501 0.4213
5.6200 1.8567 0.4043
